	Date	Count	Order	Family	Guild	Genus	stage	farm	family_english	date	julian_date
346	6/16/18	1	鞘翅目	象鼻蟲科	稻害者	水稻水象鼻蟲	分?盛期	MO3	Curculionidae	2018/6/16	167
347	6/16/18	1	雙翅目	搖蚊科	中性物種	小刺搖蚊	分?盛期	MO3	Chironomidae	2018/6/16	167
348	6/16/18	3	半翅目	椿科	稻害者	南方綠椿象	分?盛期	MO3	Pentatomidae	2018/6/16	167
349	6/16/18	8	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	分?盛期	MO3	Cicadellidae	2018/6/16	167
350	6/16/18	2	半翅目	稻蝨科	稻害者	白背飛蝨	分?盛期	MO3	Delphacidae	2018/6/16	167
351	6/16/18	8	半翅目	稻蝨科	稻害者	斑飛蝨	分?盛期	MO3	Delphacidae	2018/6/16	167
352	6/16/18	5	半翅目	蔓椿科	稻害者	稻赤蔓椿	分?盛期	MO3	Pentatomidae	2018/6/16	167
353	6/16/18	1	直翅目	蝗科	稻害者	小稻蝗	分?盛期	MO3	Acrididae	2018/6/16	167
354	6/16/18	2	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	分?盛期	MO3	Coccinellidae	2018/6/16	167
355	6/16/18	2	直翅目	螽斯科	植食者		分?盛期	MO3	Tettigoniidae	2018/6/16	167
356	6/16/18	3	蜘蛛目	蟹蛛科	掠食者		分?盛期	MO3	Thomisidae	2018/6/16	167
399	6/16/18	1	雙翅目	大附蠅科	中性物種		乳熟期	MC1	Sphaeroceridae	2018/6/16	167
407	6/16/18	1	膜翅目	赤眼蜂科	擬寄生者	ste	乳熟期	MC1	Trichogrammatidae	2018/6/16	167
412	6/16/18	2	半翅目	花椿科	掠食者	小黑花椿象	乳熟期	MC1	Anthocoridae	2018/6/16	167
415	6/16/18	5	蜘蛛目	金蛛科	掠食者		乳熟期	MC1	Araneidae	2018/6/16	167
428	6/16/18	1	半翅目	盾春科	植食者	黃盾背椿象	乳熟期	MC1	Scutelleridae	2018/6/16	167
442	6/16/18	2	雙翅目	渚蠅科	中性物種		乳熟期	MC1	Ephydridae	2018/6/16	167
446	6/16/18	2	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	MC1	Chloropidae	2018/6/16	167
451	6/16/18	4	雙翅目	稈蠅科	中性物種		乳熟期	MC1	Chloropidae	2018/6/16	167
460	6/16/18	1	半翅目	椿科	稻害者	南方綠椿象	乳熟期	MC1	Pentatomidae	2018/6/16	167
467	6/16/18	4	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	MC1	Cicadellidae	2018/6/16	167
472	6/16/18	3	半翅目	葉蟬科	稻害者	黑條黑尾葉蟬	乳熟期	MC1	Cicadellidae	2018/6/16	167
484	6/16/18	5	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	MC1	Delphacidae	2018/6/16	167
487	6/16/18	6	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	MC1	Delphacidae	2018/6/16	167
496	6/16/18	15	半翅目	蔓椿科	稻害者	稻赤蔓椿	乳熟期	MC1	Pentatomidae	2018/6/16	167
500	6/16/18	1	直翅目	蝗科	稻害者	小稻蝗	乳熟期	MC1	Acrididae	2018/6/16	167
507	6/16/18	1	雙翅目	縞蠅科	中性物種		乳熟期	MC1	Lauxaniidae	2018/6/16	167
511	6/16/18	3	蜘蛛目	貓蛛科	掠食者		乳熟期	MC1	Oxyopidae	2018/6/16	167
513	6/16/18	2	雙翅目	頭蠅科	掠食者	葉蟬頭蠅	乳熟期	MC1	Pipunculidae	2018/6/16	167
516	6/16/18	1	膜翅目	繭蜂科	擬寄生者	orange	乳熟期	MC1	Braconidae	2018/6/16	167
517	6/16/18	1	蜘蛛目	蟹蛛科	掠食者		乳熟期	MC1	Thomisidae	2018/6/16	167
538	6/16/18	3	雙翅目	沼蠅科	中性物種	長角沼蠅	孕穗期	MC2	Sciomyzidae	2018/6/16	167
556	6/16/18	1	雙翅目	大蚊科	掠食者		孕穗期	MC2	Tipulidae	2018/6/16	167
562	6/16/18	3	雙翅目	果實蠅科	中性物種		孕穗期	MC2	Tephritidae	2018/6/16	167
563	6/16/18	1	鞘翅目	花蚤科	植食者		孕穗期	MC2	Mordellidae	2018/6/16	167
565	6/16/18	1	半翅目	花椿科	掠食者		孕穗期	MC2	Anthocoridae	2018/6/16	167
568	6/16/18	2	膜翅目	金小蜂科	擬寄生者		孕穗期	MC2	Pteromalidae	2018/6/16	167
573	6/16/18	1	蜘蛛目	金蛛科	掠食者		孕穗期	MC2	Araneidae	2018/6/16	167
581	6/16/18	1	雙翅目	家蠅科	中性物種		孕穗期	MC2	Muscidae	2018/6/16	167
591	6/16/18	1	雙翅目	廁蠅科	中性物種		孕穗期	MC2	Fanniidae	2018/6/16	167
594	6/16/18	1	半翅目	椿科	稻害者		孕穗期	MC2	Pentatomidae	2018/6/16	167
596	6/16/18	48	半翅目	葉蟬科	稻害者		孕穗期	MC2	Cicadellidae	2018/6/16	167
598	6/16/18	1	膜翅目	釉小蜂科	擬寄生者		孕穗期	MC2	Eulophidae	2018/6/16	167
602	6/16/18	57	半翅目	稻蝨科	稻害者		孕穗期	MC2	Delphacidae	2018/6/16	167
606	6/16/18	4	鞘翅目	瓢蟲科	掠食者		孕穗期	MC2	Coccinellidae	2018/6/16	167
608	6/16/18	1	鱗翅目	螟蛾科	稻害者		孕穗期	MC2	Pyralidae	2018/6/16	167
612	6/16/18	1	蜘蛛目	貓蛛科	掠食者		孕穗期	MC2	Oxyopidae	2018/6/16	167
614	6/16/18	6	雙翅目	頭蠅科	擬寄生者		孕穗期	MC2	Pipunculidae	2018/6/16	167
620	6/16/18	7	蜘蛛目	蟹蛛科	掠食者		孕穗期	MC2	Thomisidae	2018/6/16	167
626	6/16/18	1	膜翅目	鐮蜂科	擬寄生者		孕穗期	MC2	Dryinidae	2018/6/16	167
638	6/16/18	1	鞘翅目	象鼻蟲科	稻害者	水稻水象鼻蟲	乳熟期	MC3	Curculionidae	2018/6/16	167
642	6/16/18	4	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	MC3	Delphacidae	2018/6/16	167
643	6/16/18	1	半翅目	蛛緣椿科	稻害者	禾蛛緣椿	乳熟期	MC3	Alydidae	2018/6/16	167
650	6/16/18	7	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	MC3	Sciomyzidae	2018/6/16	167
653	6/16/18	1	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	MC3	Cicadellidae	2018/6/16	167
676	6/16/18	5	雙翅目	長足虻科	掠食者		乳熟期	MC3	Dolichopodidae	2018/6/16	167
687	6/16/18	1	雙翅目	渚蠅科	中性物種		乳熟期	MC3	Ephydridae	2018/6/16	167
698	6/16/18	2	雙翅目	頭蠅科	擬寄生者		乳熟期	MC3	Pipunculidae	2018/6/16	167
706	6/16/18	5	雙翅目	艷細蠅科	中性物種		乳熟期	MC3	Sepsidae	2018/6/16	167
735	6/16/18	9	半翅目	稻蝨科	稻害者	白背飛蝨	孕穗期	LO1	Delphacidae	2018/6/16	167
742	6/16/18	1	雙翅目	搖蚊科	中性物種	克利搖蚊	孕穗期	LO1	Chironomidae	2018/6/16	167
743	6/16/18	1	雙翅目	渚蠅科	掠食者	泥渚蠅	孕穗期	LO1	Ephydridae	2018/6/16	167
745	6/16/18	4	雙翅目	沼蠅科	中性物種	長角沼蠅	孕穗期	LO1	Sciomyzidae	2018/6/16	167
752	6/16/18	16	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	孕穗期	LO1	Cicadellidae	2018/6/16	167
756	6/16/18	30	半翅目	稻蝨科	稻害者	斑飛蝨	孕穗期	LO1	Delphacidae	2018/6/16	167
761	6/16/18	4	半翅目	蔓椿科	稻害者	稻赤蔓椿	孕穗期	LO1	Pentatomidae	2018/6/16	167
766	6/16/18	2	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	孕穗期	LO1	Coccinellidae	2018/6/16	167
781	6/16/18	1	蜘蛛目	紅螯蛛科	掠食者		孕穗期	LO1	Cheiracanthiidae	2018/6/16	167
785	6/16/18	1	脈翅目	草蛉科	掠食者		孕穗期	LO1	Chrysopidae	2018/6/16	167
788	6/16/18	2	雙翅目	蚊科	中性物種		孕穗期	LO1	Culicidae	2018/6/16	167
789	6/16/18	2	雙翅目	渚蠅科	中性物種		孕穗期	LO1	Ephydridae	2018/6/16	167
794	6/16/18	1	雙翅目	稈蠅科	中性物種		孕穗期	LO1	Chloropidae	2018/6/16	167
796	6/16/18	1	膜翅目	跳小蜂科	擬寄生者		孕穗期	LO1	Encyrtidae	2018/6/16	167
805	6/16/18	1	蜘蛛目	蟹蛛科	掠食者		孕穗期	LO1	Thomisidae	2018/6/16	167
813	6/16/18	1	雙翅目	搖蚊科	中性物種	池畔搖蚊	乳熟期	LO2	Chironomidae	2018/6/16	167
820	6/16/18	3	雙翅目	搖蚊科	中性物種	克利搖蚊	乳熟期	LO2	Chironomidae	2018/6/16	167
822	6/16/18	4	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LO2	Sciomyzidae	2018/6/16	167
839	6/16/18	2	雙翅目	日蠅科	中性物種		乳熟期	LO2	Heleomyzidae	2018/6/16	167
846	6/16/18	1	蜘蛛目	皿網蛛科	掠食者		乳熟期	LO2	Linyphiidae	2018/6/16	167
848	6/16/18	1	雙翅目	果實蠅科	中性物種		乳熟期	LO2	Tephritidae	2018/6/16	167
850	6/16/18	3	半翅目	花椿科	掠食者		乳熟期	LO2	Anthocoridae	2018/6/16	167
854	6/16/18	1	膜翅目	金小蜂科	擬寄生者		乳熟期	LO2	Pteromalidae	2018/6/16	167
872	6/16/18	17	半翅目	葉蟬科	稻害者		乳熟期	LO2	Cicadellidae	2018/6/16	167
876	6/16/18	98	半翅目	稻蝨科	稻害者		乳熟期	LO2	Delphacidae	2018/6/16	167
878	6/16/18	1	膜翅目	緣腹細蜂科	擬寄生者		乳熟期	LO2	Scelionidae	2018/6/16	167
882	6/16/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	LO2	Pipunculidae	2018/6/16	167
888	6/16/18	1	膜翅目	蟻科	掠食者		乳熟期	LO2	Formicidae	2018/6/16	167
890	6/16/18	1	膜翅目	鐮蜂科	擬寄生者		乳熟期	LO2	Dryinidae	2018/6/16	167
905	6/16/18	3	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	LO3	Delphacidae	2018/6/16	167
914	6/16/18	1	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LO3	Sciomyzidae	2018/6/16	167
918	6/16/18	6	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	LO3	Cicadellidae	2018/6/16	167
922	6/16/18	5	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	LO3	Delphacidae	2018/6/16	167
927	6/16/18	5	半翅目	蔓椿科	稻害者	稻赤蔓椿	乳熟期	LO3	Pentatomidae	2018/6/16	167
931	6/16/18	2	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	LO3	Coccinellidae	2018/6/16	167
944	6/16/18	2	雙翅目	長足虻科	掠食者		乳熟期	LO3	Dolichopodidae	2018/6/16	167
955	6/16/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	LO3	Pipunculidae	2018/6/16	167
1000	6/16/18	2	鞘翅目	出尾蟲科	中性物種		乳熟期	LC1	Nitidulidae	2018/6/16	167
1001	6/16/18	2	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LC1	Sciomyzidae	2018/6/16	167
1002	6/16/18	1	雙翅目	渚蠅科	中性物種		乳熟期	LC1	Ephydridae	2018/6/16	167
1003	6/16/18	1	雙翅目	稈蠅科	中性物種		乳熟期	LC1	Chloropidae	2018/6/16	167
1004	6/16/18	6	雙翅目	蠓科	中性物種		乳熟期	LC1	Ceratopogonidae	2018/6/16	167
1013	6/16/18	1	半翅目	盲椿科	掠食者		乳熟期	LC1	Miridae	2018/6/16	167
1014	6/16/18	1	雙翅目	長足虻科	掠食者		乳熟期	LC1	Dolichopodidae	2018/6/16	167
1020	6/16/18	23	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	LC1	Cicadellidae	2018/6/16	167
1021	6/16/18	3	半翅目	葉蟬科	稻害者	黑條黑尾葉蟬	乳熟期	LC1	Cicadellidae	2018/6/16	167
1022	6/16/18	2	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	LC1	Delphacidae	2018/6/16	167
1023	6/16/18	35	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	LC1	Delphacidae	2018/6/16	167
1144	6/16/18	1	雙翅目	渚蠅科	中性物種		孕穗期	LC3	Ephydridae	2018/6/16	167
1159	6/16/18	10	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	孕穗期	LC3	Coccinellidae	2018/6/16	167
1160	6/16/18	8	雙翅目	長足虻科	掠食者		孕穗期	LC3	Dolichopodidae	2018/6/16	167
1161	6/16/18	1	蜘蛛目	蟹蛛科	掠食者		孕穗期	LC3	Thomisidae	2018/6/16	167
1182	6/16/18	57	半翅目	稻蝨科	稻害者	白背飛蝨	孕穗期	LC3	Delphacidae	2018/6/16	167
1183	6/16/18	38	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	孕穗期	LC3	Cicadellidae	2018/6/16	167
1184	6/16/18	8	半翅目	稻蝨科	稻害者	斑飛蝨	孕穗期	LC3	Delphacidae	2018/6/16	167
1194	6/16/18	1	膜翅目	姬蜂科	擬寄生者		乳熟期	LC3	Ichneumonidae	2018/6/16	167
1211	6/16/18	4	半翅目	花椿科	掠食者	小黑花椿象	孕穗期	SO1	Anthocoridae	2018/6/16	167
1221	6/16/18	2	雙翅目	搖蚊科	中性物種	池畔搖蚊	孕穗期	SO1	Chironomidae	2018/6/16	167
1228	6/16/18	1	雙翅目	沼蠅科	中性物種	長角沼蠅	孕穗期	SO1	Sciomyzidae	2018/6/16	167
1231	6/16/18	1	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	孕穗期	SO1	Cicadellidae	2018/6/16	167
1235	6/16/18	5	半翅目	稻蝨科	稻害者	斑飛蝨	孕穗期	SO1	Delphacidae	2018/6/16	167
1240	6/16/18	1	雙翅目	瓢蟲科	掠食者	橙瓢蟲	孕穗期	SO1	Coccinellidae	2018/6/16	167
1252	6/16/18	1	雙翅目	長足虻科	掠食者		孕穗期	SO1	Dolichopodidae	2018/6/16	167
1264	6/16/18	1	雙翅目	渚蠅科	中性物種		孕穗期	SO1	Ephydridae	2018/6/16	167
1266	6/16/18	1	雙翅目	稈蠅科	中性物種		孕穗期	SO1	Chloropidae	2018/6/16	167
1285	6/16/18	5	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	SC1	Delphacidae	2018/6/16	167
1294	6/16/18	1	雙翅目	渚蠅科	掠食者	泥渚蠅	乳熟期	SC1	Ephydridae	2018/6/16	167
1299	6/16/18	1	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	SC1	Sciomyzidae	2018/6/16	167
1302	6/16/18	1	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	SC1	Cicadellidae	2018/6/16	167
1307	6/16/18	9	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	SC1	Delphacidae	2018/6/16	167
1315	6/16/18	1	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	SC1	Coccinellidae	2018/6/16	167
1325	6/16/18	1	雙翅目	日蠅科	中性物種		乳熟期	SC1	Heleomyzidae	2018/6/16	167
1329	6/16/18	1	半翅目	盲椿科	掠食者		乳熟期	SC1	Miridae	2018/6/16	167
1335	6/16/18	1	雙翅目	長足虻科	掠食者		乳熟期	SC1	Dolichopodidae	2018/6/16	167
1347	6/16/18	4	雙翅目	稈蠅科	中性物種		乳熟期	SC1	Chloropidae	2018/6/16	167
1351	6/16/18	1	膜翅目	繭蜂科	擬寄生者		乳熟期	SC1	Braconidae	2018/6/16	167
1353	6/16/18	1	雙翅目	麗蠅科	中性物種		乳熟期	SC1	Calliphoridae	2018/6/16	167
142	6/30/18	3	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	MO1	Chloropidae	2018/6/30	181
143	6/30/18	8	雙翅目	搖蚊科	中性物種	池畔搖蚊	乳熟期	MO1	Chironomidae	2018/6/30	181
144	6/30/18	1	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	MO1	Sciomyzidae	2018/6/30	181
145	6/30/18	4	雙翅目	渚蠅科	中性物種		乳熟期	MO1	Ephydridae	2018/6/30	181
146	6/30/18	40	雙翅目	稈蠅科	中性物種		乳熟期	MO1	Chloropidae	2018/6/30	181
147	6/30/18	1	雙翅目	黑翅蕈蚋科	中性物種		乳熟期	MO1	Sciaridae	2018/6/30	181
148	6/30/18	1	雙翅目	縞蠅科	中性物種		乳熟期	MO1	Lauxaniidae	2018/6/30	181
149	6/30/18	1	半翅目	花椿科	掠食者	小黑花椿象	乳熟期	MO1	Anthocoridae	2018/6/30	181
150	6/30/18	1	蜘蛛目	長腳蛛科	掠食者	爪哇長角蛛	乳熟期	MO1	Tetragnathidae	2018/6/30	181
151	6/30/18	8	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	MO1	Coccinellidae	2018/6/30	181
152	6/30/18	2	蜘蛛目	金蛛科	掠食者		乳熟期	MO1	Araneidae	2018/6/30	181
153	6/30/18	3	蜘蛛目	貓蛛科	掠食者		乳熟期	MO1	Oxyopidae	2018/6/30	181
154	6/30/18	4	蜘蛛目	蟹蛛科	掠食者		乳熟期	MO1	Thomisidae	2018/6/30	181
155	6/30/18	1	膜翅目	蟻科	掠食者		乳熟期	MO1	Formicidae	2018/6/30	181
156	6/30/18	6	雙翅目	蠓科	掠食者		乳熟期	MO1	Ceratopogonidae	2018/6/30	181
157	6/30/18	4	半翅目	椿科	植食者	黃斑椿象	乳熟期	MO1	Pentatomidae	2018/6/30	181
158	6/30/18	1	鞘翅目	金花蟲科	植食者		乳熟期	MO1	Chrysomelidae	2018/6/30	181
159	6/30/18	1	鱗翅目	螟蛾科	稻害者	二化螟	乳熟期	MO1	Pyralidae	2018/6/30	181
160	6/30/18	2	直翅目	蝗科	稻害者	台灣稻蝗	乳熟期	MO1	Acrididae	2018/6/30	181
161	6/30/18	2	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	MO1	Cicadellidae	2018/6/30	181
162	6/30/18	4	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	MO1	Delphacidae	2018/6/30	181
163	6/30/18	3	鱗翅目	螟蛾科	稻害者	瘤野螟	乳熟期	MO1	Pyralidae	2018/6/30	181
164	6/30/18	4	半翅目	蔓椿科	稻害者	稻赤蔓椿	乳熟期	MO1	Pentatomidae	2018/6/30	181
165	6/30/18	2	半翅目	緣椿科	稻害者	稻刺緣椿	乳熟期	MO1	Coreidae	2018/6/30	181
166	6/30/18	1	纓翅目	薊馬科	稻害者	稻薊馬	乳熟期	MO1	Thripidae	2018/6/30	181
167	6/30/18	1	膜翅目	釉小蜂科	擬寄生者	pediobius	乳熟期	MO1	Eulophidae	2018/6/30	181
168	6/30/18	8	膜翅目	緣腹細蜂科	擬寄生者	粒卵蜂	乳熟期	MO1	Scelionidae	2018/6/30	181
169	6/30/18	1	膜翅目	金小蜂科	擬寄生者		乳熟期	MO1	Pteromalidae	2018/6/30	181
170	6/30/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	MO1	Pipunculidae	2018/6/30	181
357	6/30/18	2	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	MO3	Sciomyzidae	2018/6/30	181
358	6/30/18	1	雙翅目	花蠅科	中性物種		乳熟期	MO3	Anthomyiidae	2018/6/30	181
359	6/30/18	1	雙翅目	渚蠅科	中性物種		乳熟期	MO3	Ephydridae	2018/6/30	181
360	6/30/18	1	雙翅目	稈蠅科	中性物種		乳熟期	MO3	Chloropidae	2018/6/30	181
361	6/30/18	2	半翅目	大眼長椿科	掠食者	geocoris	乳熟期	MO3	Geocoridae	2018/6/30	181
362	6/30/18	1	半翅目	盲椿科	掠食者	Tytthus chinensis	乳熟期	MO3	Miridae	2018/6/30	181
363	6/30/18	1	半翅目	花椿科	掠食者	小黑花椿象	乳熟期	MO3	Anthocoridae	2018/6/30	181
364	6/30/18	1	蜘蛛目	金蛛科	掠食者		乳熟期	MO3	Araneidae	2018/6/30	181
365	6/30/18	1	蜘蛛目	狼蛛科	掠食者		乳熟期	MO3	Lycosidae	2018/6/30	181
366	6/30/18	8	蜘蛛目	貓蛛科	掠食者		乳熟期	MO3	Oxyopidae	2018/6/30	181
367	6/30/18	3	半翅目	獵椿科	掠食者		乳熟期	MO3	Reduviidae	2018/6/30	181
368	6/30/18	1	膜翅目	蟻科	掠食者		乳熟期	MO3	Formicidae	2018/6/30	181
369	6/30/18	2	蜘蛛目	蠅虎科	掠食者		乳熟期	MO3	Salticidae	2018/6/30	181
370	6/30/18	1	直翅目	菱蝗科	植食者		乳熟期	MO3	Tetrigidae	2018/6/30	181
371	6/30/18	4	半翅目	龜椿科	植食者		乳熟期	MO3	Plataspidae 	2018/6/30	181
372	6/30/18	3	直翅目	螽斯科	植食者		乳熟期	MO3	Tettigoniidae	2018/6/30	181
373	6/30/18	4	直翅目	蟋蟀科	植食者		乳熟期	MO3	Gryllidae	2018/6/30	181
374	6/30/18	7	半翅目	長椿科	稻害者	隆胸長椿	乳熟期	MO3	Lygaeidae	2018/6/30	181
375	6/30/18	1	半翅目	蛛緣椿科	稻害者	禾蛛緣椿	乳熟期	MO3	Alydidae	2018/6/30	181
376	6/30/18	2	半翅目	椿科	稻害者	黑椿象	乳熟期	MO3	Pentatomidae	2018/6/30	181
377	6/30/18	1	半翅目	葉蟬科	稻害者	白翅褐脈葉蟬	乳熟期	MO3	Cicadellidae	2018/6/30	181
378	6/30/18	25	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	MO3	Cicadellidae	2018/6/30	181
379	6/30/18	4	半翅目	葉蟬科	稻害者	黑條黑尾葉蟬	乳熟期	MO3	Cicadellidae	2018/6/30	181
380	6/30/18	3	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	MO3	Delphacidae	2018/6/30	181
381	6/30/18	2	半翅目	稻蝨科	稻害者	褐飛蝨	乳熟期	MO3	Delphacidae	2018/6/30	181
382	6/30/18	2	半翅目	緣椿科	稻害者	稻刺緣椿	乳熟期	MO3	Coreidae	2018/6/30	181
383	6/30/18	2	直翅目	蝗科	稻害者	小稻蝗	乳熟期	MO3	Acrididae	2018/6/30	181
384	6/30/18	1	膜翅目	金小蜂科	擬寄生者		乳熟期	MO3	Pteromalidae	2018/6/30	181
385	6/30/18	1	雙翅目	寄蠅科	擬寄生者		乳熟期	MO3	Tachinidae	2018/6/30	181
386	6/30/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	MO3	Pipunculidae	2018/6/30	181
387	6/30/18	1	膜翅目	鐮蜂科	擬寄生者		乳熟期	MO3	Dryinidae	2018/6/30	181
388	6/30/18	2	膜翅目	纓小蜂科	擬寄生者	ooctonus	乳熟期	MO3	Mymaridae	2018/6/30	181
389	6/30/18	1	膜翅目	纓小蜂科	擬寄生者		乳熟期	MO3	Mymaridae	2018/6/30	181
390	6/30/18	9	半翅目	盲椿科			乳熟期	MO3	Miridae	2018/6/30	181
400	6/30/18	1	膜翅目	小蜂科	擬寄生者	brachymeria	乳熟期	MC1	Encyrtidae	2018/6/30	181
402	6/30/18	6	膜翅目	小繭蜂科	擬寄生者	opius	乳熟期	MC1	Braconidae	2018/6/30	181
406	6/30/18	1	鞘翅目	步行蟲科	掠食者		乳熟期	MC1	Carabidae	2018/6/30	181
409	6/30/18	2	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	MC1	Sciomyzidae	2018/6/30	181
424	6/30/18	1	蜘蛛目	長腳蛛科	掠食者	爪哇長腳蛛	乳熟期	MC1	Tetragnathidae	2018/6/30	181
429	6/30/18	3	半翅目	盾椿科	植食者		乳熟期	MC1	Scutelleridae	2018/6/30	181
432	6/30/18	1	雙翅目	蚊科	中性物種		乳熟期	MC1	Culicidae	2018/6/30	181
452	6/30/18	3	半翅目	蛛緣椿科	稻害者		乳熟期	MC1	Alydidae	2018/6/30	181
453	6/30/18	1	鞘翅目	象鼻蟲科	稻害者	水稻水象鼻蟲	乳熟期	MC1	Curculionidae	2018/6/30	181
462	6/30/18	3	半翅目	椿科	稻害者	黑椿象	乳熟期	MC1	Pentatomidae	2018/6/30	181
468	6/30/18	4	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	MC1	Cicadellidae	2018/6/30	181
488	6/30/18	4	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	MC1	Delphacidae	2018/6/30	181
491	6/30/18	1	半翅目	稻蝨科	稻害者	褐飛蝨	乳熟期	MC1	Delphacidae	2018/6/30	181
492	6/30/18	2	半翅目	緣椿科	稻害者	稻刺緣椿	乳熟期	MC1	Coreidae	2018/6/30	181
497	6/30/18	2	半翅目	蔓椿科	稻害者	稻赤蔓椿	乳熟期	MC1	Pentatomidae	2018/6/30	181
501	6/30/18	4	直翅目	蝗科	稻害者	小稻蝗	乳熟期	MC1	Acrididae	2018/6/30	181
503	6/30/18	1	直翅目	蝗科	稻害者	台灣稻蝗	乳熟期	MC1	Acrididae	2018/6/30	181
506	6/30/18	3	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	MC1	Coccinellidae	2018/6/30	181
512	6/30/18	1	蜘蛛目	貓蛛科	掠食者		乳熟期	MC1	Oxyopidae	2018/6/30	181
514	6/30/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	MC1	Pipunculidae	2018/6/30	181
518	6/30/18	1	蜘蛛目	蟹蛛科	掠食者		乳熟期	MC1	Thomisidae	2018/6/30	181
522	6/30/18	1	半翅目	蠟蟬科	稻害者		乳熟期	MC1	Fulgoridae	2018/6/30	181
526	6/30/18	1	雙翅目	桿蠅科	掠食者	Ana	乳熟期	MC2	Chloropidae	2018/6/30	181
539	6/30/18	1	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	MC2	Sciomyzidae	2018/6/30	181
542	6/30/18	140	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	MC2	Cicadellidae	2018/6/30	181
543	6/30/18	2	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	MC2	Delphacidae	2018/6/30	181
547	6/30/18	4	半翅目	葉蟬科	稻害者	黑條黑尾葉蟬	乳熟期	MC2	Cicadellidae	2018/6/30	181
548	6/30/18	1	半翅目	椿科	稻害者	黑椿象	乳熟期	MC2	Pentatomidae	2018/6/30	181
549	6/30/18	4	半翅目	緣椿科	稻害者	稻刺緣椿	乳熟期	MC2	Coreidae	2018/6/30	181
557	6/30/18	7	雙翅目	大蚊科	掠食者		乳熟期	MC2	Tipulidae	2018/6/30	181
559	6/30/18	1	膜翅目	小繭蜂科	擬寄生者		乳熟期	MC2	Braconidae	2018/6/30	181
574	6/30/18	1	蜘蛛目	金蛛科	掠食者		乳熟期	MC2	Araneidae	2018/6/30	181
577	6/30/18	1	雙翅目	長足虻科	掠食者		乳熟期	MC2	Dolichopodidae	2018/6/30	181
582	6/30/18	1	蜘蛛目	狼蛛科	掠食者		乳熟期	MC2	Lycosidae	2018/6/30	181
583	6/30/18	2	半翅目	荔椿科	植食者		乳熟期	MC2	Tessaratomidae	2018/6/30	181
592	6/30/18	1	半翅目	蛛緣椿科	稻害者		乳熟期	MC2	Alydidae	2018/6/30	181
599	6/30/18	1	雙翅目	實蠅科	中性物種		乳熟期	MC2	Tephritidae	2018/6/30	181
