"","Date","Count","Order","Family","Guild","Genus","stage","farm","family_english","date","julian_date"
"932","6/30/18",4,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","LO3","Coccinellidae",2018-06-30,181
"933","4/20/18",55,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","LO3","Chironomidae",2018-04-20,110
"934","4/2/18",593,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵期","LO3","Chironomidae",2018-04-02,92
"935","5/18/18",1,"雙翅目","搖蚊科","中性物種","隱搖蚊","孕穗期","LO3","Chironomidae",2018-05-18,138
"936","4/20/18",204,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","LO3","Chironomidae",2018-04-20,110
"937","4/2/18",130,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵期","LO3","Chironomidae",2018-04-02,92
"938","5/18/18",1,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","孕穗期","LO3","Chironomidae",2018-05-18,138
"939","6/2/18",1,"半翅目","地緣椿科","植食者","","孕穗期","LO3","Rhyparochromidae",2018-06-02,153
"940","4/20/18",1,"膜翅目","金小蜂科","擬寄生者","","分糵盛期","LO3","Pteromalidae",2018-04-20,110
"941","5/18/18",1,"蜘蛛目","金蛛科","掠食者","","孕穗期","LO3","Araneidae",2018-05-18,138
"942","5/18/18",4,"雙翅目","長足虻科","掠食者","","孕穗期","LO3","Dolichopodidae",2018-05-18,138
"943","6/2/18",4,"雙翅目","長足虻科","掠食者","","孕穗期","LO3","Dolichopodidae",2018-06-02,153
"944","6/16/18",2,"雙翅目","長足虻科","掠食者","","乳熟期","LO3","Dolichopodidae",2018-06-16,167
"945","6/30/18",1,"雙翅目","長足虻科","掠食者","","乳熟期","LO3","Dolichopodidae",2018-06-30,181
"946","5/3/18",1,"蜘蛛目","紅螯蛛科","掠食者","","分糵盛期","LO3","Cheiracanthiidae",2018-05-03,123
"947","4/20/18",1,"毛翅目","紋石蛾科","掠食者","","分糵盛期","LO3","Hydropsychidae",2018-04-20,110
"948","5/3/18",1,"毛翅目","紋石蛾科","掠食者","","分糵盛期","LO3","Hydropsychidae",2018-05-03,123
"949","4/2/18",1,"毛翅目","紋石蛾科","掠食者","","分糵期","LO3","Hydropsychidae",2018-04-02,92
"950","6/30/18",1,"雙翅目","蚊科","中性物種","","乳熟期","LO3","Culicidae",2018-06-30,181
"951","4/2/18",1,"雙翅目","蚜科","稻害者","","分糵期","LO3","Aphididae",2018-04-02,92
"952","6/30/18",1,"雙翅目","寄蠅科","擬寄生者","","乳熟期","LO3","Tachinidae",2018-06-30,181
"953","5/18/18",3,"雙翅目","渚蠅科","中性物種","","孕穗期","LO3","Ephydridae",2018-05-18,138
"954","6/30/18",1,"雙翅目","稈蠅科","中性物種","","乳熟期","LO3","Chloropidae",2018-06-30,181
"955","6/16/18",1,"雙翅目","頭蠅科","擬寄生者","","乳熟期","LO3","Pipunculidae",2018-06-16,167
"956","6/30/18",1,"雙翅目","頭蠅科","擬寄生者","","乳熟期","LO3","Pipunculidae",2018-06-30,181
"957","5/3/18",1,"雙翅目","蠓科 ","中性物種","","分糵盛期","LO3","Ceratopogonidae",2018-05-03,123
"958","5/18/18",2,"雙翅目","蠓科 ","掠食者","","孕穗期","LO3","Ceratopogonidae",2018-05-18,138
"959","4/2/18",1,"蜘蛛","皿網蛛科","掠食者","","分糵期","LC1","Linyphiidae",2018-04-02,92
"960","4/2/18",1,"鞘翅目","金花蟲科","植食者","","分糵期","LC1","Chrysomelidae",2018-04-02,92
"961","4/2/18",35,"雙翅目","渚蠅科","中性物種","Psilopa","分糵期","LC1","Ephydridae",2018-04-02,92
"962","4/2/18",1,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵期","LC1","Chironomidae",2018-04-02,92
"963","4/2/18",1,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵期","LC1","Chironomidae",2018-04-02,92
"964","4/2/18",1,"雙翅目","糞蠅科","中性物種","","分糵期","LC1","Scathophagidae",2018-04-02,92
"965","4/20/18",1,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","LC1","Tetragnathidae",2018-04-20,110
"966","4/20/18",6,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","LC1","Ephydridae",2018-04-20,110
"967","4/20/18",560,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LC1","Chironomidae",2018-04-20,110
"968","4/20/18",12,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","LC1","Chironomidae",2018-04-20,110
"969","4/20/18",15,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","LC1","Chironomidae",2018-04-20,110
"970","4/20/18",1,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LC1","Delphacidae",2018-04-20,110
"971","5/3/18",1,"雙翅目","虻科","掠食者","","分糵盛期","LC1","Tabanidae",2018-05-03,123
"972","5/3/18",2,"雙翅目","家蠅科","中性物種","","分糵盛期","LC1","Muscidae",2018-05-03,123
"973","5/3/18",1,"雙翅目","渚蠅科","掠食者","螳水蠅","分糵盛期","LC1","Ephydridae",2018-05-03,123
"974","5/18/18",1,"半翅目","花椿科","掠食者","小黑花椿象","孕穗期","LC1","Anthocoridae",2018-05-18,138
"975","5/18/18",1,"鞘翅目","金花蟲科","植食者","","孕穗期","LC1","Chrysomelidae",2018-05-18,138
"976","5/18/18",2,"蜘蛛目","金蛛科","掠食者","","孕穗期","LC1","Araneidae",2018-05-18,138
"977","5/18/18",1,"雙翅目","長足虻科","掠食者","","孕穗期","LC1","Dolichopodidae",2018-05-18,138
"978","5/18/18",2,"蜘蛛目","長腳蛛科","掠食者","日本長腳蛛","孕穗期","LC1","Tetragnathidae",2018-05-18,138
"979","5/18/18",1,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","孕穗期","LC1","Tetragnathidae",2018-05-18,138
"980","5/18/18",1,"膜翅目","姬蜂科","擬寄生者","","孕穗期","LC1","Ichneumonidae",2018-05-18,138
"981","5/18/18",1,"雙翅目","寄蠅科","擬寄生者","","孕穗期","LC1","Tachinidae",2018-05-18,138
"982","5/18/18",2,"雙翅目","渚蠅科","中性物種","","孕穗期","LC1","Ephydridae",2018-05-18,138
"983","5/18/18",1,"蜘蛛目","袋蛛科","掠食者","","孕穗期","LC1","Clubionidae ",2018-05-18,138
"984","5/18/18",1,"雙翅目","稈蠅科","掠食者","Anatrichus","孕穗期","LC1","Chloropidae",2018-05-18,138
"985","5/18/18",35,"雙翅目","搖蚊科","中性物種","池畔搖蚊","孕穗期","LC1","Chironomidae",2018-05-18,138
"986","5/18/18",5,"雙翅目","搖蚊科","中性物種","克利搖蚊","孕穗期","LC1","Chironomidae",2018-05-18,138
"987","5/18/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LC1","Cicadellidae",2018-05-18,138
"988","5/18/18",1,"膜翅目","跳小蜂科","擬寄生者","","孕穗期","LC1","Encyrtidae",2018-05-18,138
"989","5/18/18",2,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LC1","Delphacidae",2018-05-18,138
"990","5/18/18",5,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LC1","Delphacidae",2018-05-18,138
"991","5/18/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LC1","Coccinellidae",2018-05-18,138
"992","6/2/18",1,"鞘翅目","金花蟲科","植食者","","孕穗期","LC1","Chrysomelidae",2018-06-02,153
"993","6/2/18",1,"雙翅目","長足虻科","掠食者","","孕穗期","LC1","Dolichopodidae",2018-06-02,153
"994","6/2/18",2,"雙翅目","渚蠅科","掠食者","泥渚蠅","孕穗期","LC1","Ephydridae",2018-06-02,153
"995","6/2/18",11,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LC1","Cicadellidae",2018-06-02,153
"996","6/2/18",10,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LC1","Delphacidae",2018-06-02,153
"997","6/2/18",1,"半翅目","蔓椿科","稻害者","稻赤蔓椿","孕穗期","LC1","Pentatomidae",2018-06-02,153
"998","6/2/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LC1","Coccinellidae",2018-06-02,153
"999","6/2/18",20,"雙翅目","蠓科","中性物種","","孕穗期","LC1","Ceratopogonidae",2018-06-02,153
"1000","6/16/18",2,"鞘翅目","出尾蟲科","中性物種","","乳熟期","LC1","Nitidulidae",2018-06-16,167
"1001","6/16/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LC1","Sciomyzidae",2018-06-16,167
"1002","6/16/18",1,"雙翅目","渚蠅科","中性物種","","乳熟期","LC1","Ephydridae",2018-06-16,167
"1003","6/16/18",1,"雙翅目","稈蠅科","中性物種","","乳熟期","LC1","Chloropidae",2018-06-16,167
"1004","6/16/18",6,"雙翅目","蠓科","中性物種","","乳熟期","LC1","Ceratopogonidae",2018-06-16,167
"1005","6/30/18",1,"雙翅目","大附蠅科","中性物種","","乳熟期","LC1","Sphaeroceridae",2018-06-30,181
"1006","6/30/18",1,"雙翅目","日蠅科","中性物種","","乳熟期","LC1","Heleomyzidae",2018-06-30,181
"1007","6/30/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LC1","Sciomyzidae",2018-06-30,181
"1008","6/30/18",1,"雙翅目","渚蠅科","中性物種","","乳熟期","LC1","Ephydridae",2018-06-30,181
"1009","6/30/18",5,"雙翅目","稈蠅科","中性物種","","乳熟期","LC1","Chloropidae",2018-06-30,181
"1010","6/30/18",3,"雙翅目","搖蚊科","中性物種","池畔搖蚊","乳熟期","LC1","Chironomidae",2018-06-30,181
"1011","6/30/18",2,"雙翅目","搖蚊科","中性物種","隱搖蚊","乳熟期","LC1","Chironomidae",2018-06-30,181
"1012","6/30/18",1,"膜翅目","蟻科","中性物種","","乳熟期","LC1","Formicidae",2018-06-30,181
"1013","6/16/18",1,"半翅目","盲椿科","掠食者","","乳熟期","LC1","Miridae",2018-06-16,167
"1014","6/16/18",1,"雙翅目","長足虻科","掠食者","","乳熟期","LC1","Dolichopodidae",2018-06-16,167
"1015","6/30/18",6,"蜘蛛目","金蛛科","掠食者","","乳熟期","LC1","Araneidae",2018-06-30,181
"1016","6/30/18",3,"雙翅目","稈蠅科","掠食者","Anatrichus","乳熟期","LC1","Chloropidae",2018-06-30,181
"1017","6/30/18",3,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","LC1","Coccinellidae",2018-06-30,181
"1018","6/30/18",1,"蜘蛛目","貓蛛科","掠食者","","乳熟期","LC1","Oxyopidae",2018-06-30,181
"1019","6/30/18",1,"鞘翅目","隱翅蟲科","掠食者","","乳熟期","LC1","Staphylinidae",2018-06-30,181
"1020","6/16/18",23,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","LC1","Cicadellidae",2018-06-16,167
"1021","6/16/18",3,"半翅目","葉蟬科","稻害者","黑條黑尾葉蟬","乳熟期","LC1","Cicadellidae",2018-06-16,167
"1022","6/16/18",2,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","LC1","Delphacidae",2018-06-16,167
"1023","6/16/18",35,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","LC1","Delphacidae",2018-06-16,167
"1024","6/30/18",95,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","LC1","Cicadellidae",2018-06-30,181
"1025","6/30/18",6,"膜翅目","小繭蜂科","擬寄生者","","乳熟期","LC1","Braconidae",2018-06-30,181
"1026","6/30/18",1,"膜翅目","金小蜂科","擬寄生者","","乳熟期","LC1","Pteromalidae",2018-06-30,181
"1027","6/30/18",1,"膜翅目","姬蜂科","擬寄生者","","乳熟期","LC1","Ichneumonidae",2018-06-30,181
"1028","6/30/18",4,"膜翅目","緣腹細蜂科","擬寄生者","粒卵蜂","乳熟期","LC1","Scelionidae",2018-06-30,181
"1029","6/30/18",2,"雙翅目","頭蠅科","擬寄生者","","乳熟期","LC1","Pipunculidae",2018-06-30,181
"1030","4/2/18",1,"雙翅目","長足虻科","掠食者","Medetera","分糵期","LC2","Dolichopodidae",2018-04-02,92
"1031","4/2/18",11,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵期","LC2","Chironomidae",2018-04-02,92
"1032","4/2/18",45,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵期","LC2","Chironomidae",2018-04-02,92
"1033","4/2/18",30,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵期","LC2","Chironomidae",2018-04-02,92
"1034","4/2/18",63,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵期","LC2","Chironomidae",2018-04-02,92
"1035","4/2/18",1,"蜘蛛目","金蛛科","掠食者","","分糵期","LC2","Araneidae",2018-04-02,92
"1036","4/2/18",2,"毛翅目","姬石蛾科","掠食者","","分糵期","LC2","Hydroptilidae",2018-04-02,92
"1037","4/2/18",1,"半翅目","蚜科","稻害者","","分糵期","LC2","Aphididae",2018-04-02,92
"1038","4/2/18",12,"雙翅目","渚蠅科","中性物種","","分糵期","LC2","Ephydridae",2018-04-02,92
"1039","4/2/18",6,"雙翅目","搖蚊科","中性物種","","分糵期","LC2","Chironomidae",2018-04-02,92
"1040","4/20/18",8,"雙翅目","搖蚊科","中性物種","小刺搖蚊","分糵盛期","LC2","Chironomidae",2018-04-20,110
"1041","4/20/18",1,"半翅目","花椿科","掠食者","小黑花椿象","分糵盛期","LC2","Anthocoridae",2018-04-20,110
"1042","4/20/18",2,"蜘蛛目","長腳蛛科","掠食者","日本長腳蛛","分糵盛期","LC2","Tetragnathidae",2018-04-20,110
"1043","4/20/18",4,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LC2","Delphacidae",2018-04-20,110
"1044","4/20/18",626,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LC2","Chironomidae",2018-04-20,110
"1045","4/20/18",115,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","LC2","Chironomidae",2018-04-20,110
"1046","4/20/18",2,"纓翅目","薊馬科","稻害者","稻薊馬","分糵盛期","LC2","Thripidae",2018-04-20,110
"1047","4/20/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","分糵盛期","LC2","Coccinellidae",2018-04-20,110
"1048","4/20/18",23,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","LC2","Chironomidae",2018-04-20,110
"1049","4/20/18",19,"雙翅目","搖蚊科","中性物種","隱搖蚊2","分糵盛期","LC2","Chironomidae",2018-04-20,110
"1050","4/20/18",118,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","LC2","Chironomidae",2018-04-20,110
"1051","4/20/18",1,"蜉蝣目","小蜉蝣科","中性物種","","分糵盛期","LC2","Ephemeridae",2018-04-20,110
"1052","4/20/18",1,"蜉蝣目","四節蜉蝣科","中性物種","","分糵盛期","LC2","Baetidae",2018-04-20,110
"1053","4/20/18",1,"鞘翅目","步行蟲科","掠食者","","分糵盛期","LC2","Carabidae",2018-04-20,110
"1054","4/20/18",1,"膜翅目","金小蜂科","擬寄生者","","分糵盛期","LC2","Pteromalidae",2018-04-20,110
"1055","4/20/18",4,"蜘蛛目","金蛛科","掠食者","","分糵盛期","LC2","Araneidae",2018-04-20,110
"1056","4/20/18",1,"毛翅目","姬石蛾科","掠食者","","分糵盛期","LC2","Hydroptilidae",2018-04-20,110
"1057","4/20/18",1,"蜘蛛目","狼蛛科","掠食者","","分糵盛期","LC2","Lycosidae",2018-04-20,110
"1058","4/20/18",1,"膜翅目","蚜小蜂科","擬寄生者","","分糵盛期","LC2","Aphelinidae",2018-04-20,110
"1059","4/20/18",89,"雙翅目","渚蠅科","中性物種","","分糵盛期","LC2","Ephydridae",2018-04-20,110
"1060","4/20/18",1,"膜翅目","細蜂科","擬寄生者","","分糵盛期","LC2","Diapriidae",2018-04-20,110
"1061","4/20/18",2,"蜘蛛目","袋蛛科","掠食者","","分糵盛期","LC2","Clubionidae ",2018-04-20,110
"1062","4/20/18",2,"雙翅目","稈蠅科","中性物種","","分糵盛期","LC2","Chloropidae",2018-04-20,110
"1063","4/20/18",10,"雙翅目","搖蚊科","中性物種","","分糵盛期","LC2","Chironomidae",2018-04-20,110
"1064","4/20/18",1,"膜翅目","跳小蜂科","擬寄生者","","分糵盛期","LC2","Encyrtidae",2018-04-20,110
"1065","4/20/18",1,"蜘蛛目","跳蛛科","掠食者","","分糵盛期","LC2","Salticidae",2018-04-20,110
"1066","4/20/18",2,"膜翅目","槌角細蜂科","擬寄生者","","分糵盛期","LC2","Diapriidae",2018-04-20,110
"1067","4/20/18",1,"纓翅目","管薊馬科","稻害者","","分糵盛期","LC2","Phlaeothripidae",2018-04-20,110
"1068","4/20/18",12,"雙翅目","網蚊科","中性物種","","分糵盛期","LC2","Blephariceridae",2018-04-20,110
"1069","4/20/18",2,"蜘蛛目","貓蛛科","掠食者","","分糵盛期","LC2","Oxyopidae",2018-04-20,110
"1070","4/20/18",1,"蜘蛛目","蟹蛛科","掠食者","","分糵盛期","LC2","Thomisidae",2018-04-20,110
"1071","4/20/18",33,"雙翅目","蠓科","中性物種","","分糵盛期","LC2","Ceratopogonidae",2018-04-20,110
"1072","4/20/18",1,"膜翅目","癭蜂科","植食者","","分糵盛期","LC2","Cynipidae",2018-04-20,110
"1073","5/3/18",4,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LC2","Delphacidae",2018-05-03,123
"1074","5/3/18",1,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LC2","Chironomidae",2018-05-03,123
"1075","5/3/18",3,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","LC2","Chironomidae",2018-05-03,123
"1076","5/3/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","分糵盛期","LC2","Cicadellidae",2018-05-03,123
"1077","5/3/18",1,"纓翅目","薊馬科","稻害者","稻薊馬","分糵盛期","LC2","Thripidae",2018-05-03,123
"1078","5/3/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","分糵盛期","LC2","Coccinellidae",2018-05-03,123
"1079","5/3/18",1,"半翅目","木蝨科","植食者","","分糵盛期","LC2","Psyllidae",2018-05-03,123
"1080","5/3/18",1,"膜翅目","赤眼蜂科","擬寄生者","","分糵盛期","LC2","Trichogrammatidae",2018-05-03,123
"1081","5/3/18",1,"雙翅目","長足虻科","掠食者","","分糵盛期","LC2","Dolichopodidae",2018-05-03,123
"1082","5/3/18",6,"雙翅目","渚蠅科","中性物種","","分糵盛期","LC2","Ephydridae",2018-05-03,123
"1083","5/3/18",1,"蜘蛛目","蟹蛛科","掠食者","","分糵盛期","LC2","Thomisidae",2018-05-03,123
"1084","5/18/18",9,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LC2","Delphacidae",2018-05-18,138
"1085","5/18/18",18,"雙翅目","搖蚊科","中性物種","克利搖蚊","孕穗期","LC2","Chironomidae",2018-05-18,138
"1086","5/18/18",3,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","LC2","Sciomyzidae",2018-05-18,138
"1087","5/18/18",3,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LC2","Cicadellidae",2018-05-18,138
"1088","5/18/18",1,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","孕穗期","LC2","Tetragnathidae",2018-05-18,138
"1089","5/18/18",3,"纓翅目","薊馬科","稻害者","稻薊馬","孕穗期","LC2","Thripidae",2018-05-18,138
"1090","5/18/18",7,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","孕穗期","LC2","Chironomidae",2018-05-18,138
"1091","5/18/18",1,"雙翅目","日蠅科","中性物種","","孕穗期","LC2","Heleomyzidae",2018-05-18,138
"1092","5/18/18",3,"膜翅目","金小蜂科","擬寄生者","","孕穗期","LC2","Pteromalidae",2018-05-18,138
"1093","5/18/18",4,"蜘蛛目","金蛛科","掠食者","","孕穗期","LC2","Araneidae",2018-05-18,138
"1094","5/18/18",1,"雙翅目","長足虻科","掠食者","","孕穗期","LC2","Dolichopodidae",2018-05-18,138
"1095","5/18/18",1,"蜘蛛目","狼蛛科","掠食者","","孕穗期","LC2","Lycosidae",2018-05-18,138
"1096","5/18/18",7,"雙翅目","頭蠅科","擬寄生者","","孕穗期","LC2","Pipunculidae",2018-05-18,138
"1097","5/18/18",1,"蜘蛛目","蟹蛛科","掠食者","","孕穗期","LC2","Thomisidae",2018-05-18,138
"1098","5/18/18",2,"雙翅目","蠓科","中性物種","","孕穗期","LC2","Ceratopogonidae",2018-05-18,138
"1099","6/2/18",87,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LC2","Delphacidae",2018-06-02,153
"1100","6/2/18",3,"半翅目","蛛緣椿科","稻害者","禾蛛緣椿","孕穗期","LC2","Alydidae",2018-06-02,153
"1101","6/2/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","LC2","Sciomyzidae",2018-06-02,153
"1102","6/2/18",1,"半翅目","椿科","稻害者","南方綠椿象","孕穗期","LC2","Pentatomidae",2018-06-02,153
"1103","6/2/18",31,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LC2","Cicadellidae",2018-06-02,153
"1104","6/2/18",1,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","孕穗期","LC2","Tetragnathidae",2018-06-02,153
"1105","6/2/18",3,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LC2","Coccinellidae",2018-06-02,153
"1106","6/2/18",7,"雙翅目","日蠅科","中性物種","","孕穗期","LC2","Heleomyzidae",2018-06-02,153
"1107","6/2/18",8,"雙翅目","花蠅科","中性物種","","孕穗期","LC2","Anthomyiidae",2018-06-02,153
"1108","6/2/18",2,"膜翅目","金小蜂科","擬寄生者","","孕穗期","LC2","Pteromalidae",2018-06-02,153
"1109","6/2/18",1,"蜘蛛目","金蛛科","掠食者","","孕穗期","LC2","Araneidae",2018-06-02,153
"1110","6/2/18",7,"雙翅目","長足虻科","掠食者","","孕穗期","LC2","Dolichopodidae",2018-06-02,153
"1111","6/2/18",1,"膜翅目","姬蜂科","擬寄生者","","孕穗期","LC2","Ichneumonidae",2018-06-02,153
"1112","6/2/18",1,"雙翅目","家蠅科","中性物種","","孕穗期","LC2","Muscidae",2018-06-02,153
"1113","6/2/18",1,"雙翅目","蚊科","中性物種","","孕穗期","LC2","Culicidae",2018-06-02,153
"1114","6/2/18",2,"雙翅目","寄蠅科","擬寄生者","","孕穗期","LC2","Tachinidae",2018-06-02,153
"1115","6/2/18",1,"半翅目","椿科","植食者","","孕穗期","LC2","Pentatomidae",2018-06-02,153
"1116","6/2/18",3,"雙翅目","實蠅科","中性物種","","孕穗期","LC2","Tephritidae",2018-06-02,153
"1117","6/2/18",2,"半翅目","廣翅蠟蟬科","稻害者","","孕穗期","LC2","Ricaniidae",2018-06-02,153
"1118","6/2/18",1,"直翅目","蝗科","稻害者","","孕穗期","LC2","Acrididae",2018-06-02,153
"1119","6/2/18",1,"雙翅目","頭蠅科","擬寄生者","","孕穗期","LC2","Pipunculidae",2018-06-02,153
"1120","6/2/18",1,"半翅目","龜椿科","植食者","","孕穗期","LC2","Plataspidae ",2018-06-02,153
"1121","6/2/18",1,"蜘蛛目","蟹蛛科","掠食者","","孕穗期","LC2","Thomisidae",2018-06-02,153
"1122","6/2/18",2,"膜翅目","蟻科","掠食者","","孕穗期","LC2","Formicidae",2018-06-02,153
"1123","6/2/18",2,"膜翅目","鐮蜂科","擬寄生者","","孕穗期","LC2","Dryinidae",2018-06-02,153
"1124","3/15/18",2,"雙翅目","搖蚊科","中性物種","","分糵期","LC3","Chironomidae",2018-03-15,74
"1125","4/2/18",1,"雙翅目","稈蠅科","中性物種","Mepachymerus","分糵期","LC3","Chloropidae",2018-04-02,92
"1126","4/2/18",8,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵期","LC3","Chironomidae",2018-04-02,92
"1127","4/20/18",10,"雙翅目","渚蠅科","中性物種","psilopa","分糵盛期","LC3","Ephydridae",2018-04-20,110
"1128","4/20/18",43,"雙翅目","搖蚊科","中性物種","小刺搖蚊","分糵盛期","LC3","Chironomidae",2018-04-20,110
"1129","4/20/18",220,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","LC3","Chironomidae",2018-04-20,110
"1130","4/20/18",78,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","LC3","Chironomidae",2018-04-20,110
"1131","4/20/18",87,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","LC3","Chironomidae",2018-04-20,110
"1132","4/20/18",192,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","LC3","Chironomidae",2018-04-20,110
"1133","4/20/18",1,"蜉蝣目","四節蜉蝣科","中性物種","","分糵盛期","LC3","Baetidae",2018-04-20,110
"1134","5/3/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","分糵盛期","LC3","Sciomyzidae",2018-05-03,123
"1135","5/3/18",2,"雙翅目","蠓科","中性物種","鋏蠓","分糵盛期","LC3","Ceratopogonidae",2018-05-03,123
"1136","5/3/18",1,"雙翅目","日蠅科","中性物種","","分糵盛期","LC3","Heleomyzidae",2018-05-03,123
"1137","5/3/18",2,"雙翅目","家蠅科","中性物種","","分糵盛期","LC3","Muscidae",2018-05-03,123
"1138","5/3/18",1,"雙翅目","蚋科","中性物種","","分糵盛期","LC3","Simuliidae",2018-05-03,123
"1139","5/3/18",3,"雙翅目","廁蠅科","中性物種","","分糵盛期","LC3","Fanniidae",2018-05-03,123
"1140","5/18/18",1,"雙翅目","蚊科","中性物種","","孕穗期","LC3","Culicidae",2018-05-18,138
"1141","5/18/18",4,"雙翅目","渚蠅科","中性物種","","孕穗期","LC3","Ephydridae",2018-05-18,138
"1142","5/18/18",2,"雙翅目","搖蚊科","中性物種","","孕穗期","LC3","Chironomidae",2018-05-18,138
"1143","6/2/18",1,"蜉蝣目","蜉蝣科","中性物種","","孕穗期","LC3","Ephemeridae",2018-06-02,153
"1144","6/16/18",1,"雙翅目","渚蠅科","中性物種","","孕穗期","LC3","Ephydridae",2018-06-16,167
"1145","6/30/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","LC3","Sciomyzidae",2018-06-30,181
"1146","6/30/18",1,"雙翅目","大副蠅科","中性物種","","乳熟期","LC3","Sphaeroceridae",2018-06-30,181
"1147","6/30/18",1,"雙翅目","渚蠅科","中性物種","","乳熟期","LC3","Ephydridae",2018-06-30,181
"1148","6/30/18",7,"雙翅目","稈蠅科","中性物種","","乳熟期","LC3","Chloropidae",2018-06-30,181
"1149","4/2/18",1,"毛翅目","紋石蛾科","掠食者","","分糵期","LC3","Hydropsychidae",2018-04-02,92
"1150","4/20/18",4,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","分糵盛期","LC3","Tetragnathidae",2018-04-20,110
"1151","4/20/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","分糵盛期","LC3","Coccinellidae",2018-04-20,110
"1152","5/18/18",3,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LC3","Coccinellidae",2018-05-18,138
"1153","5/18/18",3,"雙翅目","長足虻科","掠食者","","孕穗期","LC3","Dolichopodidae",2018-05-18,138
"1154","5/18/18",2,"蜘蛛目","長腳蛛科","掠食者","","孕穗期","LC3","Tetragnathidae",2018-05-18,138
"1155","5/18/18",1,"蜘蛛目","紅螯蛛科","掠食者","","孕穗期","LC3","Cheiracanthiidae",2018-05-18,138
