Farm,Stage,Family.ID,Count,Guild,Guild2,Date,Order,Family,family_english,Guild.C,Genus,stage.C,julian_date
MC3,Flowering,Del,38,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
MC3,Flowering,Sci,2,Neutral,Detritivores,20180602,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,153
MC3,Flowering,Cic,3,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,153
MC3,Flowering,Sce,1,Parasitoid,Parasitoid,20180602,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,粒卵蜂,孕穗期,153
MC3,Flowering,Pen,8,Rice.Herbivore,Rice.herb,20180602,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,孕穗期,153
MC3,Flowering,Del,1,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,褐飛蝨,孕穗期,153
MC3,Flowering,Chi,2,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,鹽埕搖蚊,孕穗期,153
MC3,Flowering,Dol,1,Predator,Predators,20180602,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,153
MC3,Flowering,Cul,1,Neutral,Detritivores,20180602,雙翅目,蚊科,Culicidae,中性物種,,孕穗期,153
MC3,Flowering,Pip,1,Parasitoid,Parasitoid,20180602,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,孕穗期,153
MC3,Flowering,Sta,1,Predator,Predators,20180602,鞘翅目,隱翅蟲科,Staphylinidae,掠食者,,孕穗期,153
LO1,Flowering,Chl,1,Predator,Predators,20180602,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,孕穗期,153
LO1,Flowering,Ant,1,Predator,Predators,20180602,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,孕穗期,153
LO1,Flowering,Del,4,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
LO1,Flowering,Chi,1,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,孕穗期,153
LO1,Flowering,Cic,11,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,153
LO1,Flowering,Coc,1,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,153
LO1,Flowering,Bra,1,Parasitoid,Parasitoid,20180602,膜翅目,小繭蜂科,Braconidae,擬寄生者,,孕穗期,153
LO1,Flowering,Ara,1,Predator,Predators,20180602,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,153
LO1,Flowering,Ich,1,Parasitoid,Parasitoid,20180602,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,孕穗期,153
LO1,Flowering,Cul,2,Neutral,Detritivores,20180602,雙翅目,蚊科,Culicidae,中性物種,,孕穗期,153
LO1,Flowering,Chl,2,Neutral,Detritivores,20180602,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,153
LO2,Flowering,Del,13,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
LO2,Flowering,Chi,1,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,孕穗期,153
LO2,Flowering,Sci,1,Neutral,Detritivores,20180602,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,153
LO2,Flowering,Chi,3,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,鹽埕搖蚊,孕穗期,153
LO2,Flowering,Ath,1,Neutral,Detritivores,20180602,雙翅目,花蠅科,Anthomyiidae,中性物種,,孕穗期,153
LO2,Flowering,Tac,1,Parasitoid,Parasitoid,20180602,雙翅目,寄蠅科,Tachinidae,擬寄生者,,孕穗期,153
LO3,Flowering,Sci,3,Neutral,Detritivores,20180602,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,153
LO3,Flowering,Cic,1,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,153
LO3,Flowering,Del,2,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,153
LO3,Flowering,Pen,3,Rice.Herbivore,Rice.herb,20180602,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,孕穗期,153
LO3,Flowering,Coc,1,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,153
MC1,Flowering,Pud,1,Herbivore,Tour.herb,20180602,半翅目,介殼蟲科,Pseudococcidae,植食者,,孕穗期,153
LO3,Flowering,Dol,4,Predator,Predators,20180602,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,153
LC1,Flowering,Chr,1,Herbivore,Tour.herb,20180602,鞘翅目,金花蟲科,Chrysomelidae,植食者,,孕穗期,153
LC1,Flowering,Dol,1,Predator,Predators,20180602,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,153
LC1,Flowering,Eph,2,Predator,Predators,20180602,雙翅目,渚蠅科,Ephydridae,掠食者,泥渚蠅,孕穗期,153
LC1,Flowering,Cic,11,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,153
LC1,Flowering,Del,10,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
LC1,Flowering,Pen,1,Rice.Herbivore,Rice.herb,20180602,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,孕穗期,153
LC1,Flowering,Coc,1,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,153
LC1,Flowering,Cer,20,Neutral,Detritivores,20180602,雙翅目,蠓科,Ceratopogonidae,中性物種,,孕穗期,153
LC2,Flowering,Del,87,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
LC2,Flowering,Aly,3,Rice.Herbivore,Rice.herb,20180602,半翅目,蛛緣椿科,Alydidae,稻害者,禾蛛緣椿,孕穗期,153
LC2,Flowering,Sci,2,Neutral,Detritivores,20180602,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,153
LC2,Flowering,Pen,1,Rice.Herbivore,Rice.herb,20180602,半翅目,椿科,Pentatomidae,稻害者,南方綠椿象,孕穗期,153
LC2,Flowering,Cic,31,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,153
LC2,Flowering,Tet,1,Predator,Predators,20180602,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,華麗長腳蛛,孕穗期,153
LC2,Flowering,Coc,3,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,153
LC2,Flowering,Psp,1,Herbivore,Tour.herb,20180602,半翅目,龜椿科,Plataspidae ,植食者,,孕穗期,153
LC2,Flowering,Ath,8,Neutral,Detritivores,20180602,雙翅目,花蠅科,Anthomyiidae,中性物種,,孕穗期,153
LC2,Flowering,Pte,2,Parasitoid,Parasitoid,20180602,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,孕穗期,153
LC2,Flowering,Ara,1,Predator,Predators,20180602,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,153
LC2,Flowering,Dol,7,Predator,Predators,20180602,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,153
LC2,Flowering,Ich,1,Parasitoid,Parasitoid,20180602,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,孕穗期,153
LC2,Flowering,Mus,1,Neutral,Detritivores,20180602,雙翅目,家蠅科,Muscidae,中性物種,,孕穗期,153
LC2,Flowering,Cul,1,Neutral,Detritivores,20180602,雙翅目,蚊科,Culicidae,中性物種,,孕穗期,153
LC2,Flowering,Tac,2,Parasitoid,Parasitoid,20180602,雙翅目,寄蠅科,Tachinidae,擬寄生者,,孕穗期,153
LC2,Flowering,Pen,1,Herbivore,Tour.herb,20180602,半翅目,椿科,Pentatomidae,植食者,,孕穗期,153
LC2,Flowering,Tep,3,Neutral,Detritivores,20180602,雙翅目,實蠅科,Tephritidae,中性物種,,孕穗期,153
LC2,Flowering,Ric,2,Rice.Herbivore,Rice.herb,20180602,半翅目,廣翅蠟蟬科,Ricaniidae,稻害者,,孕穗期,153
LC2,Flowering,Acr,1,Rice.Herbivore,Rice.herb,20180602,直翅目,蝗科,Acrididae,稻害者,,孕穗期,153
LC2,Flowering,Pip,1,Parasitoid,Parasitoid,20180602,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,孕穗期,153
LC2,Flowering,Ara,1,Predator,Predators,20180602,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,孕穗期,153
LC2,Flowering,For,2,Predator,Predators,20180602,膜翅目,蟻科,Formicidae,掠食者,,孕穗期,153
LC2,Flowering,Dry,2,Parasitoid,Parasitoid,20180602,膜翅目,鐮蜂科,Dryinidae,擬寄生者,,孕穗期,153
LC3,Flowering,Coc,2,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,153
LC3,Flowering,Del,5,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
LC3,Flowering,Cic,4,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,153
LC3,Flowering,Del,1,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,153
LC3,Flowering,Cic,3,Rice.Herbivore,Rice.herb,20180602,半翅目,葉蟬科,Cicadellidae,稻害者,電光葉蟬,孕穗期,153
LC3,Flowering,Pen,1,Rice.Herbivore,Rice.herb,20180602,半翅目,蔓椿科,Pentatomidae,稻害者,,孕穗期,153
SO1,Flowering,Cer,1,Predator,Predators,20180602,雙翅目,蠓科,Ceratopogonidae,掠食者,尼蠓,孕穗期,153
SO1,Flowering,Del,4,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,153
SO1,Flowering,Chi,1,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,孕穗期,153
SO1,Flowering,Chi,1,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,孕穗期,153
SO1,Flowering,Sci,5,Neutral,Detritivores,20180602,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,153
SO1,Flowering,Del,2,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,153
SO1,Flowering,Chi,2,Neutral,Detritivores,20180602,雙翅目,搖蚊科,Chironomidae,中性物種,隱搖蚊,孕穗期,153
SO1,Flowering,Ara,1,Predator,Predators,20180602,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,153
SO1,Flowering,Ara,1,Predator,Predators,20180602,蜘蛛目,紅螯蛛科,Cheiracanthiidae,掠食者,,孕穗期,153
SC1,Flowering,Sci,1,Neutral,Detritivores,20180602,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,153
SC1,Flowering,Coe,1,Predator,Predators,20180602,蜻蛉目,細蟌科,Coenagrionidae,掠食者,青紋細蟌,孕穗期,153
SC1,Flowering,Nym,1,Rice.Herbivore,Rice.herb,20180602,鱗翅目,蛺蝶科,Nymphalidae,稻害者,淡色樹蔭蝶,孕穗期,153
SC1,Flowering,Del,3,Rice.Herbivore,Rice.herb,20180602,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,153
SC1,Flowering,Pth,1,Rice.Herbivore,Rice.herb,20180602,纓翅目,管薊馬科,Phlaeothripidae,稻害者,稻管薊馬,孕穗期,153
SC1,Flowering,Coc,1,Predator,Predators,20180602,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,153
SC1,Flowering,Sph,1,Neutral,Detritivores,20180602,雙翅目,大附蠅科,Sphaeroceridae,中性物種,,孕穗期,153
SC1,Flowering,Car,2,Predator,Predators,20180602,鞘翅目,步行蟲科,Carabidae,掠食者,,孕穗期,153
SC1,Flowering,Pte,2,Parasitoid,Parasitoid,20180602,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,孕穗期,153
SC1,Flowering,Dol,2,Predator,Predators,20180602,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,153
MO2,Ripening,Tes,37,Herbivore,Tour.herb,20180602,半翅目,荔椿科,Tessaratomidae,植食者,,乳熟期,153
SC1,Flowering,Eph,1,Neutral,Detritivores,20180602,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,153
SC1,Flowering,Chl,3,Neutral,Detritivores,20180602,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,153
SC1,Flowering,Eul,1,Parasitoid,Parasitoid,20180602,膜翅目,釉小蜂科,Eulophidae,擬寄生者,,孕穗期,153
MO3,Tillering,Rhy,1,Herbivore,Tour.herb,20180602,半翅目,地緣椿科,Rhyparochromidae,植食者,,分?盛期,153
MC3,Flowering,Rhy,2,Herbivore,Tour.herb,20180602,半翅目,地緣椿科,Rhyparochromidae,植食者,,孕穗期,153
LO3,Flowering,Rhy,1,Herbivore,Tour.herb,20180602,半翅目,地緣椿科,Rhyparochromidae,植食者,,孕穗期,153
MC1,Flowering,Ful,1,Rice.Herbivore,Rice.herb,20180602,半翅目,蠟蟬科,Fulgoridae,稻害者,條紋廣翅蠟蟬,孕穗期,153
SC1,Flowering,Ela,1,Parasitoid,Parasitoid,20180602,膜翅目,扁股小蜂科,Elasmidae,擬寄生者,,孕穗期,153
MC2,Flowering,Fan,1,Neutral,Detritivores,20180616,雙翅目,廁蠅科,Fanniidae,中性物種,,孕穗期,167
MC3,Ripening,Sep,5,Neutral,Detritivores,20180616,雙翅目,艷細蠅科,Sepsidae,中性物種,,乳熟期,167
LO2,Ripening,Hel,2,Neutral,Detritivores,20180616,雙翅目,日蠅科,Heleomyzidae,中性物種,,乳熟期,167
SC1,Ripening,Hel,1,Neutral,Detritivores,20180616,雙翅目,日蠅科,Heleomyzidae,中性物種,,乳熟期,167
LO2,Ripening,Ara,1,Predator,Predators,20180616,蜘蛛目,皿網蛛科,Linyphiidae,掠食者,,乳熟期,167
MC1,Ripening,Scu,1,Herbivore,Tour.herb,20180616,半翅目,盾椿科,Scutelleridae,植食者,黃盾背椿象,乳熟期,167
MO1,Flowering,Ant,1,Predator,Predators,20180616,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,抽穗期,167
MO1,Flowering,Acr,5,Rice.Herbivore,Rice.herb,20180616,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,抽穗期,167
MO1,Flowering,Del,1,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,抽穗期,167
MO1,Flowering,Aly,1,Rice.Herbivore,Rice.herb,20180616,半翅目,蛛緣椿科,Alydidae,稻害者,禾蛛緣椿,抽穗期,167
MO1,Flowering,Sci,2,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長腳沼蠅,抽穗期,167
MO1,Flowering,Cic,1,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,抽穗期,167
MO1,Flowering,Sce,1,Parasitoid,Parasitoid,20180616,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,粒卵蜂,抽穗期,167
MO1,Flowering,Del,1,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,抽穗期,167
MO1,Flowering,Pen,3,Rice.Herbivore,Rice.herb,20180616,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,抽穗期,167
MO1,Flowering,Enc,1,Parasitoid,Parasitoid,20180616,膜翅目,小蜂科,Encyrtidae,擬寄生者,,抽穗期,167
MO1,Flowering,Eph,1,Neutral,Detritivores,20180616,雙翅目,渚蠅科,Ephydridae,中性物種,,抽穗期,167
MO1,Flowering,Chl,1,Neutral,Detritivores,20180616,雙翅目,稈蠅科,Chloropidae,中性物種,,抽穗期,167
MO1,Flowering,SCA,1,Neutral,Detritivores,20180616,雙翅目,黑翅蕈蚋科,Sciaridae,中性物種,,抽穗期,167
MO1,Flowering,Lau,1,Neutral,Detritivores,20180616,雙翅目,縞蠅科,Lauxaniidae,中性物種,,抽穗期,167
MO2,Ripening,Ant,1,Predator,Predators,20180616,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,乳熟期,167
MO2,Ripening,Cic,28,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,167
MO2,Ripening,Del,6,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,167
MO2,Ripening,Bra,1,Parasitoid,Parasitoid,20180616,膜翅目,小繭蜂科,Braconidae,擬寄生者,,乳熟期,167
MO2,Ripening,Chr,1,Herbivore,Tour.herb,20180616,鞘翅目,金花蟲科,Chrysomelidae,植食者,,乳熟期,167
MO2,Ripening,Pen,3,Rice.Herbivore,Rice.herb,20180616,半翅目,椿科,Pentatomidae,稻害者,,乳熟期,167
MO2,Ripening,Tep,2,Neutral,Detritivores,20180616,雙翅目,實蠅科,Tephritidae,中性物種,,乳熟期,167
MO2,Ripening,Sce,1,Parasitoid,Parasitoid,20180616,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,,乳熟期,167
MO2,Ripening,Ara,1,Predator,Predators,20180616,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,167
MO2,Ripening,Ara,1,Predator,Predators,20180616,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,乳熟期,167
MO2,Ripening,BET,1,Parasitoid,Parasitoid,20180616,膜翅目,蟻形蜂科,Bethylidae,擬寄生者,,乳熟期,167
MO3,Tillering,Sci,6,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,分?盛期,167
MO3,Tillering,Ant,1,Predator,Predators,20180616,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,分?盛期,167
MO3,Tillering,Pte,1,Parasitoid,Parasitoid,20180616,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,分?盛期,167
MO3,Tillering,Dol,2,Predator,Predators,20180616,雙翅目,長足虻科,Dolichopodidae,掠食者,,分?盛期,167
MO3,Tillering,Tet,1,Predator,Predators,20180616,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,華麗長腳蛛,分?盛期,167
MO3,Tillering,Ara,1,Predator,Predators,20180616,蜘蛛目,袋蛛科,Clubionidae ,掠食者,,分?盛期,167
MO3,Tillering,Aly,17,Rice.Herbivore,Rice.herb,20180616,半翅目,蛛緣椿科,Alydidae,稻害者,禾蛛緣椿,分?盛期,167
MO3,Tillering,Cur,1,Rice.Herbivore,Rice.herb,20180616,鞘翅目,象鼻蟲科,Curculionidae,稻害者,水稻水象鼻蟲,分?盛期,167
MO3,Tillering,Chi,1,Neutral,Detritivores,20180616,雙翅目,搖蚊科,Chironomidae,中性物種,小刺搖蚊,分?盛期,167
MO3,Tillering,Pen,3,Rice.Herbivore,Rice.herb,20180616,半翅目,椿科,Pentatomidae,稻害者,南方綠椿象,分?盛期,167
MO3,Tillering,Cic,8,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,分?盛期,167
MO3,Tillering,Del,2,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,分?盛期,167
MO3,Tillering,Del,8,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,分?盛期,167
MO3,Tillering,Pen,5,Rice.Herbivore,Rice.herb,20180616,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,分?盛期,167
MO3,Tillering,Acr,1,Rice.Herbivore,Rice.herb,20180616,直翅目,蝗科,Acrididae,稻害者,小稻蝗,分?盛期,167
MO3,Tillering,Coc,2,Predator,Predators,20180616,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,分?盛期,167
MO3,Tillering,Ara,3,Predator,Predators,20180616,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,分?盛期,167
MC1,Ripening,Sph,1,Neutral,Detritivores,20180616,雙翅目,大附蠅科,Sphaeroceridae,中性物種,,乳熟期,167
MC1,Ripening,Ant,2,Predator,Predators,20180616,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,乳熟期,167
MC1,Ripening,Ara,5,Predator,Predators,20180616,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,167
MO2,Ripening,Tes,5,Herbivore,Tour.herb,20180616,半翅目,荔椿科,Tessaratomidae,植食者,,乳熟期,167
MC1,Ripening,Eph,2,Neutral,Detritivores,20180616,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,167
MC1,Ripening,Chl,2,Predator,Predators,20180616,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,167
MC1,Ripening,Chl,4,Neutral,Detritivores,20180616,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,167
MC1,Ripening,Pen,1,Rice.Herbivore,Rice.herb,20180616,半翅目,椿科,Pentatomidae,稻害者,南方綠椿象,乳熟期,167
MC1,Ripening,Cic,4,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,167
MC1,Ripening,Cic,3,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,黑條黑尾葉蟬,乳熟期,167
MC1,Ripening,Del,5,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,167
MC1,Ripening,Del,6,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,167
MC1,Ripening,Pen,15,Rice.Herbivore,Rice.herb,20180616,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,乳熟期,167
MC1,Ripening,Acr,1,Rice.Herbivore,Rice.herb,20180616,直翅目,蝗科,Acrididae,稻害者,小稻蝗,乳熟期,167
MC1,Ripening,Lau,1,Neutral,Detritivores,20180616,雙翅目,縞蠅科,Lauxaniidae,中性物種,,乳熟期,167
MC1,Ripening,Ara,3,Predator,Predators,20180616,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,167
MC1,Ripening,Pip,2,Predator,Predators,20180616,雙翅目,頭蠅科,Pipunculidae,掠食者,葉蟬頭蠅,乳熟期,167
MC1,Ripening,Bra,1,Parasitoid,Parasitoid,20180616,膜翅目,繭蜂科,Braconidae,擬寄生者,orange,乳熟期,167
MC1,Ripening,Ara,1,Predator,Predators,20180616,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,乳熟期,167
MC2,Flowering,Sci,3,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,167
MC2,Flowering,TIP,1,Predator,Predators,20180616,雙翅目,大蚊科,Tipulidae,掠食者,,孕穗期,167
MC2,Flowering,Tep,3,Neutral,Detritivores,20180616,雙翅目,果實蠅科,Tephritidae,中性物種,,孕穗期,167
MC2,Flowering,Mor,1,Herbivore,Tour.herb,20180616,鞘翅目,花蚤科,Mordellidae,植食者,,孕穗期,167
MC2,Flowering,Ant,1,Predator,Predators,20180616,半翅目,花椿科,Anthocoridae,掠食者,,孕穗期,167
MC2,Flowering,Pte,2,Parasitoid,Parasitoid,20180616,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,孕穗期,167
MC2,Flowering,Ara,1,Predator,Predators,20180616,蜘蛛目,金蛛科,Araneidae,掠食者,,孕穗期,167
MC2,Flowering,Mus,1,Neutral,Detritivores,20180616,雙翅目,家蠅科,Muscidae,中性物種,,孕穗期,167
MC2,Flowering,Pen,1,Rice.Herbivore,Rice.herb,20180616,半翅目,椿科,Pentatomidae,稻害者,,孕穗期,167
MC2,Flowering,Cic,48,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,,孕穗期,167
MC2,Flowering,Eul,1,Parasitoid,Parasitoid,20180616,膜翅目,釉小蜂科,Eulophidae,擬寄生者,,孕穗期,167
MC2,Flowering,Del,57,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,,孕穗期,167
MC2,Flowering,Coc,4,Predator,Predators,20180616,鞘翅目,瓢蟲科,Coccinellidae,掠食者,,孕穗期,167
MC2,Flowering,Pyl,1,Rice.Herbivore,Rice.herb,20180616,鱗翅目,螟蛾科,Pyralidae,稻害者,,孕穗期,167
MC2,Flowering,Ara,1,Predator,Predators,20180616,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,孕穗期,167
MC2,Flowering,Pip,6,Parasitoid,Parasitoid,20180616,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,孕穗期,167
MC2,Flowering,Ara,7,Predator,Predators,20180616,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,孕穗期,167
MC2,Flowering,Dry,1,Parasitoid,Parasitoid,20180616,膜翅目,鐮蜂科,Dryinidae,擬寄生者,,孕穗期,167
MC3,Ripening,Cur,1,Rice.Herbivore,Rice.herb,20180616,鞘翅目,象鼻蟲科,Curculionidae,稻害者,水稻水象鼻蟲,乳熟期,167
MC3,Ripening,Del,4,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,167
MC3,Ripening,Aly,1,Rice.Herbivore,Rice.herb,20180616,半翅目,蛛緣椿科,Alydidae,稻害者,禾蛛緣椿,乳熟期,167
MC3,Ripening,Sci,7,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,167
MC3,Ripening,Cic,1,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,167
MC3,Ripening,Dol,5,Predator,Predators,20180616,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,167
MC3,Ripening,Eph,1,Neutral,Detritivores,20180616,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,167
MC3,Ripening,Pip,2,Parasitoid,Parasitoid,20180616,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,167
MO3,Tillering,Rhy,5,Herbivore,Tour.herb,20180616,半翅目,地緣椿科,Rhyparochromidae,植食者,,分?盛期,167
LO1,Flowering,Del,9,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,167
LO1,Flowering,Chi,1,Neutral,Detritivores,20180616,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,孕穗期,167
LO1,Flowering,Eph,1,Predator,Predators,20180616,雙翅目,渚蠅科,Ephydridae,掠食者,泥渚蠅,孕穗期,167
